COD_IDCONTRA,COD_PERSONA,FAP_CONTR,IMP_CAPDIS,IMP_CAPINI,IMP_CAPPEN
00000000000000000253033087,15670804,09MAR2015,0.00,0.00,0.00
00000000000000000255666604,15670804,27APR2015,0.00,0.00,0.00
00000000000000000255666659,15670804,27APR2015,0.00,0.00,0.00
00000000000000000256696681,15670804,14MAY2015,0.00,0.00,0.00
00000000000000000261939402,15670804,06AUG2015,0.00,0.00,0.00
00000000000000000261939842,15670804,06AUG2015,0.00,0.00,0.00
00000000000000000261939843,15670804,06AUG2015,0.00,0.00,0.00
00000000000000000262350463,15670804,14AUG2015,0.00,0.00,0.00
00000000000000000262350464,15670804,14AUG2015,0.00,0.00,0.00
00000000000000000269970067,15670804,09DEC2015,0.00,0.00,0.00
00000000000000000273566297,15670804,01FEB2016,0.00,0.00,0.00
00000000000000000273872249,15670804,04FEB2016,0.00,0.00,0.00
00000000000000000275278839,15670804,03MAR2016,6300.00,6300.00,5209.45
00000100000000001221706507,15670804,05JAN2016,0.00,0.00,0.00
00000000000000000280978149,15673727,03JUN2016,0.00,0.00,0.00
00000000000000000370497845,15673727,06FEB2017,0.00,816.29,816.29
00000000000000000283770943,15680942,10SEP2004,80900.00,106000.00,29159.16
00000000000000000016657525,15685570,09JUL2008,100000.00,100000.00,78927.67
00000000000000000248303742,15685570,22DEC2014,14000.00,14000.00,8383.83
00000000000000000271888822,15685570,04JAN2016,0.00,0.00,0.00
00000000000000000355375108,15685570,22JUN2016,0.00,0.00,0.00
00000000000000000360199070,15685570,15SEP2016,0.00,0.00,0.00
00000000000000000372059380,15685570,28FEB2017,0.00,200.00,200.00
00000000000000000287666864,15687370,29APR2008,120500.00,120500.00,87318.69
00000000000000000019836685,15689777,03OCT2006,170000.00,170000.00,125066.14
00000000000000000017564739,15689792,18JUN2004,139000.00,139000.00,78710.54
00000000000000000150353582,15691556,28MAY2012,97211.52,97211.52,86441.36
00000000000000000021933612,15695055,11JAN2005,210000.00,210000.00,140952.36
00000000000000000079441110,15696277,10MAR2010,40010.05,40010.05,33966.46
00000000000000000018295039,15701589,20APR2004,186315.75,186315.75,121799.01
00000000000000000140498898,15701589,18OCT2011,174000.00,174000.00,152556.57
00000000000000000017747214,15709650,31MAY2001,97472.26,75029.69,41108.88
00000000000000000283437076,15711317,12JUN2007,150000.00,150000.00,111267.64
00000000000000000173962682,15715451,21MAR2002,198333.99,198333.99,11934.43
00000000000000000019281768,15717232,04FEB2005,30960.00,30960.00,24334.11
00000000000000000142244643,15717232,02NOV2011,130011.44,124511.44,123549.87
00000000000000000143400195,15717232,02NOV2011,-4167.57,4488.83,3632.54
00000000000000000017339823,15717285,11JAN2007,153700.00,153700.00,123521.30
00000000000000000021469879,15717496,06SEP2006,99200.00,99200.00,82140.67
00000000000000000021469880,15717496,06SEP2006,44378.69,44378.69,32889.89
00000000000000000152241416,15720859,12JUL2012,132000.00,132000.00,96470.86
00000000000000000272111743,15723467,08JAN2016,7330.08,7330.08,5413.59
00000000000000000370256936,15724467,02FEB2017,3131.21,3131.21,0.00
00000000000000000358429218,15727133,11AUG2016,0.00,0.00,0.00
00000000000000000358690639,15727133,16AUG2016,0.00,0.00,0.00
00000100000000000677277812,15727133,08AUG2016,0.00,0.00,0.00
00000000000000000277783799,15734083,11APR2016,0.00,0.00,0.00
00000000000000000019627341,15738794,23OCT2002,104500.00,104500.00,66281.87
00000000000000000024464469,15739691,29SEP2006,349000.00,349000.00,243307.32
00000000000000000264209413,15740741,22SEP2015,10000.00,10000.00,5162.23
00000000000000000265988227,15740741,19OCT2015,0.00,359.00,20.02
00000000000000000267332275,15740741,18NOV2015,30000.00,30000.00,25509.91
00000000000000000240540497,15741583,10JUL2014,41000.00,41000.00,36576.98
00000100000000000349358074,15747729,28JUL2000,52368.50,52368.50,12303.58
00000000000000000018256720,15749616,29NOV2000,70943.47,70943.47,42322.47
00000000000000000137603298,15749616,25MAY2011,3075.00,3075.00,0.00
00000000000000000025731801,15751538,04APR2006,170000.00,182000.00,120230.47
00000000000000000265095798,15755167,02OCT2015,0.00,0.00,0.00
00000000000000000272079324,15755167,07JAN2016,0.00,0.00,0.00
00000000000000000276851602,15755167,28MAR2016,0.00,0.00,0.00
00000000000000000279867336,15755167,16MAY2016,0.00,0.00,0.00
00000000000000000356092417,15755167,04JUL2016,0.00,0.00,0.00
00000000000000000358271672,15755167,08AUG2016,0.00,0.00,0.00
00000000000000000361267170,15755167,03OCT2016,0.00,0.00,0.00
00000000000000000361458562,15755167,04OCT2016,0.00,0.00,0.00
00000000000000000370104938,15755167,31JAN2017,0.00,179.92,135.20
00000000000000000249887733,15759531,10FEB2015,90000.00,90000.00,85281.08
00000000000000000061083011,15760844,17NOV2009,90000.00,90000.00,58254.59
00000000000000000020223759,15761533,18NOV2005,110000.00,110000.00,46205.20
00000000000000000271773614,15761533,30DEC2015,0.00,749.00,166.46
00000000000000000186303304,15765335,17MAY2013,20000.00,20000.00,0.00
00000000000000000270937135,15771986,29DEC2015,27700.00,27700.00,25923.52
00000000000000000020205298,15779620,16MAY2005,180000.00,180000.00,127039.62
00000000000000000283678758,15782544,15FEB2008,131500.00,93000.00,99495.87
00000000000000000019992692,15783888,07AUG2000,49884.00,49884.00,11613.34
00000000000000000140149660,15786346,11JUL2016,0.00,0.00,0.00
00000000000000000215966283,15786346,21MAR2017,0.00,389.00,389.00
00000000000000000279394240,15795386,06MAY2016,0.00,0.00,0.00
00000100000000001325515563,15795386,05JAN2017,0.00,368.13,317.86
00000000000000000154468828,15799037,02MAY2016,0.00,0.00,0.00
00000000000000000155579826,15799037,09MAR2017,0.00,1589.28,0.00
00000000000000000356770209,15799037,13JUL2016,0.00,0.00,0.00
00000100000000000683449661,15799037,18DEC2012,77685.00,77685.00,66594.68
00000000000000000018999478,15813329,26MAY2009,9234.69,9234.69,0.00
00000000000000000359526992,15813329,05SEP2016,0.00,2115.52,0.00
00000000000000000366555672,15813329,07DEC2016,0.00,312.41,0.00
00000000000000000367837395,15813329,28DEC2016,0.00,500.00,0.00
00000000000000000368543521,15813329,10JAN2017,0.00,600.00,0.00
00000000000000000370110509,15813329,02MAR2017,5269.33,5269.33,5269.33
00000000000000000370602264,15813329,07FEB2017,0.00,400.00,0.00
00000000000000000370784127,15813329,09FEB2017,0.00,216.50,0.00
00000000000000000370784467,15813329,09FEB2017,0.00,170.00,0.00
00000100000000001325514536,15813329,05JAN2017,0.00,213.51,0.00
00000000000000000018925449,15817446,19OCT2005,2800.00,2800.00,0.00
00000000000000000283256597,15818922,11DEC2008,67999.00,67999.00,45808.94
00000000000000000339601421,15818922,20JAN2003,130000.00,130000.00,89000.66
00000000000000000107337275,15820875,12NOV2010,114090.80,114090.80,100781.00
00000000000000000025822244,15822149,31OCT2006,70544.00,70544.00,39179.41
00000000000000000017179975,15836089,05MAR2009,77500.00,77500.00,62181.58
00000000000000000266944857,15836675,30OCT2015,0.00,0.00,0.00
00000000000000000266945368,15836675,30OCT2015,0.00,0.00,0.00
00000000000000000273301540,15836675,27JAN2016,0.00,0.00,0.00
00000000000000000275625120,15836675,04MAR2016,0.00,0.00,0.00
00000000000000000277310692,15836675,04APR2016,0.00,0.00,0.00
00000000000000000279239516,15836675,04MAY2016,0.00,0.00,0.00
00000000000000000280911134,15836675,02JUN2016,0.00,0.00,0.00
00000000000000000280911339,15836675,02JUN2016,0.00,0.00,0.00
00000000000000000356194463,15836675,05JUL2016,0.00,0.00,0.00
00000000000000000357872573,15836675,29JUL2016,0.00,310.02,97.85
00000000000000000358022360,15836675,02AUG2016,0.00,255.89,80.74
00000000000000000363158691,15836675,21OCT2016,0.00,0.00,0.00
00000000000000000367676028,15836675,26DEC2016,0.00,500.00,405.85
00000000000000000367676029,15836675,26DEC2016,0.00,500.00,357.71
00000000000000000372618088,15836675,30MAR2017,43477.29,43477.29,43477.29
00000000000000000025814268,15842166,29NOV2006,51587.51,51587.51,28864.21
00000000000000000020965345,15844299,29SEP2005,109732.86,82732.86,82337.64
00000000000000000059529421,15844299,19JAN2009,3110.24,3110.24,0.00
00000000000000000164091878,15845585,27MAR2013,5590.00,5590.00,0.00
00000000000000000018320251,15849844,08MAR2007,207810.78,133708.64,143191.55
00000000000000000366730398,15849844,12DEC2016,0.00,679.00,568.04
00000000000000000362955916,15850243,20OCT2016,3159.31,3159.31,2766.75
00000000000000000269712210,15850857,18FEB2016,206000.00,206000.00,201068.10
00000000000000000242185636,15853540,06AUG2014,10000.00,10000.00,5453.60
00000100000000001194527140,15858910,27FEB2015,4190.00,4190.00,1548.08
00000000000000000019898989,15862491,08SEP2009,126087.00,126087.00,104827.68
00000000000000000283818517,15863387,15NOV2001,69116.39,69116.39,44294.08
00000000000000000061220229,15866781,25NOV2009,53845.53,39245.53,43068.42
00000100000000000342474574,15866781,15NOV2005,48000.00,48000.00,28405.44
00000000000000000061804400,15873677,14DEC2009,89068.09,89068.09,59184.76
00000000000000000020107079,15876075,04JAN2006,154400.00,154400.00,98760.45
00000000000000000020107083,15876075,04JAN2006,42000.00,42000.00,30212.02
00000000000000000169787729,15880765,04JAN2006,212000.00,212000.00,153548.39
00000000000000000016759213,15885358,24JAN2008,129000.00,129000.00,97715.67
00000000000000000019170607,15887419,13FEB2009,153330.58,153330.58,120338.70
00000000000000000021638092,15890296,04JUL2007,150000.00,150000.00,125035.36
00000000000000000280100776,15890296,02JUN2016,10431.22,10431.22,8164.09
00000000000000000018912487,15894893,23MAY2008,53749.76,28299.76,41511.37
00000000000000000138206349,15895990,24JUN2011,86308.63,66908.63,80582.55
00000000000000000108124206,15896964,22DEC2010,93800.00,93800.00,78644.14
00000000000000000273457405,15898997,15FEB2016,77794.74,77794.74,75389.09
00000000000000000274480365,15898997,15FEB2016,0.00,2000.00,1448.30
00000000000000000359235673,15898997,30AUG2016,0.00,0.00,0.00
00000000000000000361104429,15898997,29SEP2016,0.00,0.00,0.00
00000000000000000368142570,15898997,03JAN2017,0.00,118.62,79.66
00000000000000000370304367,15898997,02FEB2017,0.00,54.81,54.81
00000000000000000370937221,15898997,13FEB2017,0.00,136.81,136.81
00000000000000000372974121,15898997,13MAR2017,0.00,50.00,50.00
00000000000000000373223813,15898997,16MAR2017,0.00,57.92,57.92
00000000000000000373698869,15898997,23MAR2017,0.00,50.00,50.00
00000100000000001307185148,15898997,19SEP2016,0.00,0.00,0.00
00000000000000000019627919,15899431,19JUN2009,126548.27,126548.27,82355.85
00000000000000000263102856,15899431,01SEP2015,10728.08,10728.08,7892.81
00000000000000000362700779,15903371,17OCT2016,0.00,0.00,0.00
00000000000000000021728998,15903465,12APR2004,93200.00,93200.00,61192.41
00000000000000000019155045,15908408,31JUL2007,245081.51,245081.51,182498.81
00000000000000000025932744,15908408,11MAR2005,108182.18,108182.18,11483.04
00000000000000000275296611,15908968,01MAR2016,1500.00,1500.00,0.00
00000000000000000279434065,15908968,09MAY2016,4251.82,4251.82,0.00
00000000000000000280625392,15908968,30MAY2016,9877.38,9877.38,0.00
00000000000000000356599925,15908968,15JUL2016,13321.18,13321.18,12226.86
00000000000000000360113732,15908968,15SEP2016,3220.90,3220.90,3042.81
00000000000000000020400415,15912457,30APR2009,172137.79,172137.79,146545.89
00000000000000000019420709,15914905,26FEB2007,90000.00,90000.00,62239.55
00000000000000000019421012,15914905,24JUL2009,124000.00,124000.00,96608.01
00000000000000000214195933,15914905,26DEC2013,17610.00,17610.00,8851.66
00000000000000000159763923,15915924,27DEC2012,153790.91,153790.91,126267.03
00000000000000000170733399,15917491,30JUN2009,17000.00,17000.00,0.00
00000000000000000279927129,15917491,09JUN2016,4056.21,4056.21,3740.95
00000000000000000016620315,15925573,17MAY2006,118270.75,118270.75,75949.65
00000000000000000016620316,15925573,17MAY2006,54000.00,54000.00,39643.85
00000000000000000274939554,15934498,05APR2016,40128.00,40128.00,37895.68
00000000000000000261536030,15934820,30JUL2015,4605.94,4605.94,845.97
00000000000000000373201834,15936010,16MAR2017,3161.53,3161.53,3161.53
00000000000000000024893675,15936254,03FEB2000,35099.11,35099.11,17235.53
00000000000000000256660271,15936254,14MAY2015,15348.03,15348.03,11278.34
00000000000000000018320256,15937191,07JUN2007,0.00,186691.78,0.00
00000000000000000018320259,15937191,25APR2007,165000.00,165000.00,120789.22
00000000000000000018720818,15937262,04AUG2004,135230.00,135230.00,90215.21
00000000000000000061537212,15941982,27NOV2009,99000.00,99000.00,57474.90
00000000000000000257365961,15942033,02JUN2015,4248.15,4248.15,2785.16
00000000000000000361270288,15942934,03OCT2016,0.00,649.68,223.01
00000000000000000025824403,15948843,07JUN2004,69720.00,73139.98,30343.68
00000000000000000114967901,15948843,18JAN2011,20391.74,20391.74,6128.19
00000000000000000273872448,15956242,04FEB2016,0.00,0.00,0.00
00000000000000000283856621,15959326,23DEC1998,60101.21,60101.21,23492.17
00000000000000000016630286,15960876,28JAN2005,66700.00,66700.00,45574.21
00000000000000000194195511,15962546,20SEP2013,31496.65,31496.65,21979.03
00000000000000000194197880,15962546,03OCT2013,126225.95,126225.95,111016.48
00000000000000000243913593,15962546,18SEP2014,18535.26,18535.26,13401.58
00000000000000000020574212,15964582,28DEC2001,96079.57,73323.48,58733.52
00000000000000000165519350,15964582,22APR2013,180000.00,200000.00,172445.47
00000000000000000018660806,15970130,13MAR2008,111878.05,111878.05,67711.11
00000000000000000018075645,15971042,31MAY2001,90428.28,90428.28,25248.45
00000000000000000021781338,15972172,22FEB2007,175000.00,175000.00,154199.68
00000000000000000020882710,15972254,17DEC2004,186000.00,186000.00,117697.58
00000000000000000018784649,15972984,10APR1997,42070.85,43272.87,3092.34
00000000000000000257573073,15975418,10JUN2015,5094.06,5094.06,3596.46
00000000000000000259226654,15977368,25JUN2015,7189.99,7189.99,954.68
00000000000000000141930954,15977973,20SEP2011,20000.00,20000.00,0.00
00000000000000000258830838,15977973,24JUN2015,20000.00,20000.00,0.00
00000000000000000281196648,15977973,16JUN2016,30000.00,30000.00,30000.00
00000100000000001195252775,15977973,11MAR2015,22000.00,22000.00,13877.36
00000000000000000275719956,15980539,07MAR2016,0.00,0.00,0.00
00000000000000000279041593,15980539,02MAY2016,0.00,0.00,0.00
00000000000000000016727166,15984591,27APR2005,127000.00,127000.00,88510.12
00000000000000000272911792,15985534,27JAN2016,9143.00,9143.00,8144.40
00000000000000000108886695,15987730,22NOV2004,108200.00,108200.00,72328.05
00000000000000000194984447,15987730,19SEP2013,14904.51,14904.51,9152.48
00000000000000000017179703,15988538,09MAR2005,180000.00,180000.00,83807.29
00000000000000000020267520,15991572,16NOV2004,135000.00,135000.00,81035.05
00000000000000000265271664,15993492,06OCT2015,1500.00,1500.00,0.00
00000000000000000367691922,15993492,27DEC2016,2500.00,2500.00,2207.44
00000000000000000017233178,15993940,28JAN2005,108000.00,108000.00,73793.45
00000000000000000189075546,15997573,04JUL2013,93801.41,93801.41,84837.13
00000000000000000265301942,16005050,06OCT2015,0.00,0.00,0.00
00000000000000000270852569,16005050,14DEC2015,0.00,0.00,0.00
00000000000000000280284235,16005050,23MAY2016,0.00,0.00,0.00
00000000000000000021052454,16006429,13MAY2009,10714.29,10714.29,0.00
00000000000000000139940925,16006429,28JUL2011,70621.00,70621.00,61587.81
00000000000000000139537703,16009812,07FEB2017,0.00,630.50,630.50
00000000000000000236923927,16009812,06MAY2014,15000.00,15000.00,8374.60
00000000000000000088986410,16019001,07JUL2010,17665.87,17665.87,0.00
00000000000000000278175314,16023285,18APR2016,0.00,359.00,64.36
00000000000000000372145792,16023285,01MAR2017,0.00,95.00,95.00
00000000000000000060998090,16024410,11NOV2009,120000.00,120000.00,31356.28
00000000000000000193284654,16028295,08AUG2013,15000.00,15000.00,9754.16
00000000000000000277309206,16028295,04APR2016,0.00,0.00,0.00
00000000000000000115595311,16029687,28JAN2011,150000.00,150000.00,64087.96
00000000000000000265960124,16029687,19OCT2015,20000.00,20000.00,0.00
00000000000000000371618307,16029687,27FEB2017,60000.00,60000.00,59092.71
00000000000000000017534371,16030489,09JAN2004,171300.00,171300.00,103306.26
00000000000000000021578498,16031063,09DEC2008,142000.00,142000.00,104631.28
00000000000000000018629727,16031643,24NOV2004,100000.00,100000.00,66669.53
00000000000000000017947239,16041963,12MAR2007,202000.00,202000.00,148028.18
00000000000000000278811191,16041963,28APR2016,10101.01,10101.01,0.00
00000000000000000372744856,16041963,17MAR2017,13033.25,13033.25,13033.25
00000000000000000283835587,16043938,27FEB2002,63500.00,63500.00,31132.98
00000000000000000365942349,16049508,29NOV2016,0.00,93.95,0.00
00000000000000000018788044,16058814,17JAN2006,15000.00,15000.00,0.00
00000000000000000018788988,16058814,29JAN2001,87146.76,87146.76,40487.53
00000100000000000350815162,16059913,25SEP2001,65143.70,65143.70,335.87
00000000000000000022428328,16062394,16OCT2009,180000.00,180000.00,147928.70
