COD_PERSONA;COD_AREANEGO;COD_EDAD;COD_OFICIPAL;COD_SEGLOBAL;estado_cli
44311823;13;54;6717;24;A
44312068;13;25;9600;25;A
44312151;13;26;4091;25;A
44313739;13;45;2392;15;A
44313876;13;81;7241;23;A
44315176;8008;19;71;25;I
44315604;13;48;1779;21;A
44316773;13;76;7058;23;M
44317089;13;76;2179;21;A
44317097;13;37;4762;24;A
44319438;13;51;6717;83;A
44320000;13;38;3862;88;A
44320682;13;35;3993;24;A
44320766;13;48;7212;24;A
44320906;13;36;4609;24;R
44321049;13;32;9773;24;M
44322312;13;29;8739;25;A
44322726;13;18;9773;25;A
44323094;13;63;9726;23;A
44325123;13;19;2473;25;A
44325384;13;19;4212;25;A
44325460;13;33;4159;24;A
44326592;13;39;8327;24;R
44328755;13;63;4131;23;A
44330521;13;19;3382;25;A
44330992;13;21;4612;25;I
44331840;13;92;9726;23;A
44332215;13;19;1373;25;A
44333226;13;45;784;81;A
44333361;13;38;3298;21;A
44334497;13;42;3564;24;M
44334964;13;43;3102;24;M
44335567;8008;18;5211;25;I
44336405;13;40;5540;24;A
44336675;13;23;9766;25;A
44336826;13;51;5825;24;A
44336989;13;67;4567;14;A
44337159;13;38;4161;81;A
44337693;13;50;236;24;A
44337793;13;57;3973;24;M
44338136;13;36;8582;24;I
44338253;13;44;262;81;A
44338430;13;55;3388;24;A
44339019;13;32;6819;24;A
44339210;13;40;6653;24;A
44339747;13;40;4609;24;A
44340682;13;20;3347;25;A
44343710;13;37;4250;24;A
44343789;13;29;3090;25;I
44344200;13;31;8309;24;A
44344380;13;25;1404;25;A
44346155;13;33;2006;24;A
44347477;13;22;4702;25;M
44347935;13;57;3021;24;R
44351400;13;65;499;14;A
44351932;13;20;4609;25;A
44352187;13;50;1074;24;I
44353869;13;35;4842;24;A
44354797;13;40;9725;24;A
44354907;13;81;8145;23;R
44355344;58;38;1377;24;R
44355563;8008;32;71;24;I
44357892;13;41;359;87;A
44358093;13;34;6308;24;A
44359448;13;50;3528;24;A
44359630;13;22;8730;25;A
44360436;13;49;2647;21;A
44360810;13;48;4809;83;A
44362844;8008;58;71;24;I
44363427;13;90;4207;14;A
44364101;13;35;6720;21;A
44365631;13;36;4762;21;A
44368633;13;42;849;24;A
44369528;13;20;3525;25;A
44371397;13;43;513;24;M
44371460;8008;25;71;25;I
44371518;13;30;3784;22;A
44372961;13;35;3563;24;A
44373481;13;47;5150;24;M
44373542;13;75;3382;23;A
44374285;13;58;2766;24;A
44375752;13;51;1682;24;A
44376173;16;35;4618;24;A
44377422;13;37;3494;24;A
44377988;13;56;4731;24;A
44379231;13;64;269;23;A
44381771;13;46;1527;22;A
44382356;13;64;3074;23;M
44382420;13;39;3054;24;A
44382952;13;38;3194;24;I
44383320;13;41;3577;24;I
44384533;13;56;2479;24;M
44385369;13;27;3738;25;A
44385466;13;34;3978;24;M
44386909;13;58;3611;24;A
44387000;4747;40;529;22;A
44387241;13;39;3052;24;A
44387271;13;33;9661;24;A
44387992;13;45;2081;24;A
44388409;13;26;257;25;A
44389641;13;56;5341;24;A
44390435;13;72;3188;23;M
44392569;13;24;1972;22;A
44392889;13;21;6874;25;A
44394773;13;39;1889;24;A
44395834;13;45;4962;24;A
44396032;16;39;8327;22;A
44397527;13;32;6328;24;A
44397540;13;32;6536;24;A
44398368;13;51;4072;24;A
44400556;13;27;3298;25;I
44402862;13;27;4598;25;M
44403156;13;32;3564;24;M
44403824;13;33;3992;24;A
44405489;13;33;7929;24;A
44406825;13;35;1517;24;R
44407325;13;49;5876;24;A
44407905;13;55;496;24;A
44408885;8008;21;7929;25;I
44409019;8008;35;1491;24;I
44409245;13;36;1828;24;A
44410434;13;31;3325;24;M
44410517;13;54;6533;24;A
44412281;13;42;4914;22;A
44412903;13;34;104;24;A
44413782;13;44;3962;15;A
44414490;13;35;4055;24;A
44414664;13;32;161;24;M
44414850;13;34;3090;24;A
44417107;13;38;5907;24;A
44418128;13;49;5910;24;A
44418206;13;63;1287;89;A
44420204;13;53;166;24;A
44420751;13;49;5292;88;A
44420798;13;39;395;24;A
44420855;13;56;4568;24;I
44421088;13;43;2987;24;I
44421162;4747;47;2296;14;A
44421871;13;35;4091;24;A
44422855;13;25;3995;25;I
44423094;13;39;174;24;A
44424231;13;19;3406;25;A
44424385;13;32;3254;24;A
44424702;13;33;2683;83;A
44425395;13;43;4041;24;A
44425918;13;47;211;24;A
44426052;13;30;8679;24;I
44427626;13;35;3435;24;M
44428905;13;20;3298;25;A
44428974;13;62;3800;13;A
44429190;13;25;3382;25;A
44429241;13;44;8747;24;A
44429361;13;38;6821;24;A
44429962;13;41;9773;24;I
44430135;13;38;3956;24;A
44432586;13;40;7747;24;A
44432703;13;30;4607;24;A
44432737;13;35;9770;15;A
44433779;13;48;9275;24;A
44433854;13;41;8671;24;A
44435044;13;55;104;15;A
44435162;13;84;4505;23;A
44436343;13;25;1642;25;I
44439999;13;45;3381;15;A
44440349;13;39;2103;87;A
44441446;13;34;7228;14;A
44443145;13;71;6317;23;A
44444086;8008;40;71;24;I
44444217;13;44;6128;15;A
44444277;13;40;3488;22;A
44445532;13;49;6341;24;M
44446822;13;34;4212;24;A
44446992;13;34;2445;24;A
44447268;13;19;2811;25;A
44447716;13;21;3571;25;A
44449299;13;66;3014;23;I
44450157;13;42;210;24;A
44450556;13;33;6308;82;A
44451200;13;85;3415;14;A
44451367;13;31;3564;24;A
44452781;13;24;6148;25;I
44453834;13;39;1010;15;A
44454431;13;34;9693;24;A
44454546;13;61;2231;14;A
44454959;13;56;1005;22;A
44455059;13;38;8726;24;A
44455566;13;39;4568;80;A
44455766;13;65;6134;23;A
44456559;13;41;511;24;A
44457084;13;32;1017;24;M
44457286;13;32;3381;24;I
44457395;16;36;2062;24;A
44457538;13;38;3196;24;I
44458441;13;32;3611;24;A
44458811;13;35;2929;24;A
44459033;6057;33;1877;24;A
44459154;13;32;3366;24;A
44459794;13;33;3956;24;M
44460913;13;21;7032;25;A
44460936;8008;32;71;24;I
44462236;13;29;206;25;M
44463023;13;44;1287;24;M
44463076;13;59;3381;22;A
44463966;13;56;6371;24;A
44464215;13;62;9084;23;A
44464437;8008;25;71;25;I
44464565;13;37;6614;24;A
44465081;13;74;3052;23;M
44465253;13;49;4607;24;A
44466018;13;36;2842;24;A
44467767;13;47;4619;24;A
44468478;13;40;4568;83;A
44468551;13;35;6311;24;A
44470145;13;57;6857;24;A
44470812;13;50;7036;24;A
44471175;13;51;4614;22;A
44471262;13;42;4126;24;A
44471749;13;41;4159;24;A
44472036;13;40;959;24;A
44472159;13;36;3571;24;A
44472508;13;42;395;22;A
44472625;13;35;3523;24;M
44472701;13;43;395;24;A
44472896;13;23;5210;25;M
44473598;13;31;8113;24;M
44473824;13;57;9694;24;A
44474251;13;34;5825;24;M
44475076;4747;38;7218;21;A
44475161;8008;31;71;24;I
44475460;6057;50;9525;24;A
44475685;13;59;8764;23;A
44475920;13;46;5292;24;A
44476406;13;60;4162;23;M
44476581;13;41;3298;22;A
44476859;13;33;852;24;M
44477091;13;38;4609;24;A
44477925;13;41;1022;24;A
44477991;13;49;3052;24;M
44479530;13;36;3454;89;A
44480396;13;33;6694;24;M
44481266;13;48;2470;24;A
44481316;13;73;4619;22;A
44481861;13;30;8109;24;R
44482521;13;34;9725;24;A
44485147;13;39;3419;14;A
44485482;8008;31;71;24;I
44486433;13;44;3738;24;A
44486519;13;39;7511;24;A
44487394;13;27;9732;25;M
44487399;13;46;6313;24;M
44487423;13;30;1615;24;A
44488069;13;30;4508;24;A
44488361;13;34;3166;24;M
44489380;13;31;4362;24;A
44489424;13;39;3376;24;A
44490600;13;32;3021;24;A
44490861;13;31;205;24;A
44492361;13;65;6376;23;A
44492572;13;53;6313;24;M
44493317;13;77;6686;23;A
44494390;13;54;3511;24;M
44496031;13;34;6410;24;M
44497149;13;58;238;21;A
44497416;13;33;4058;24;A
44497459;6057;47;8623;81;A
44497711;13;40;166;87;M
44498164;13;55;4557;81;A
44498557;13;46;2933;24;A
44499283;13;78;541;23;A
44500030;13;23;8321;25;A
44500119;13;60;4905;23;A
44500196;13;64;136;23;M
44500836;13;32;8116;15;A
44501099;13;38;4809;85;A
44502292;13;77;4651;23;A
44502558;13;52;4092;24;A
44503480;13;57;8312;24;A
44503592;13;56;3789;24;A
44504873;13;23;3032;25;A
44506405;13;38;8322;85;A
44506746;13;48;6308;82;A
44506788;13;67;3611;23;A
44508041;13;36;9275;24;A
44508565;13;32;7932;22;A
44509732;13;44;2740;24;A
44510281;13;37;4702;24;M
44510388;8008;34;6317;24;I
44510755;13;89;4607;23;A
44510842;13;42;2570;24;A
44511727;13;33;6323;24;A
44512749;13;96;593;23;A
44512842;13;63;4021;23;A
44512900;13;27;4842;25;A
44513663;13;38;584;24;A
44513911;13;40;4775;81;A
44514242;13;56;6587;24;A
44514914;13;61;9734;22;A
44515852;13;59;4612;23;M
44516169;13;41;231;81;A
44518069;13;41;9744;81;A
44518262;13;32;104;24;M
44520944;13;33;3050;24;M
44522016;13;35;4619;24;A
44522116;13;29;9695;25;A
44522718;13;52;2502;85;A
44523280;13;26;207;25;A
44523677;13;38;4611;24;M
44524722;13;42;3492;24;A
44525079;13;43;3502;24;I
44525764;13;54;3955;85;A
44526086;8008;35;71;24;I
44527515;13;39;3491;81;A
44528084;13;37;3202;24;A
44528242;13;60;528;23;A
44528678;13;30;9725;24;A
44528886;13;42;5321;83;A
44529280;13;38;813;21;A
44529867;13;36;3492;22;A
44530561;13;32;3974;24;A
44533031;13;31;206;24;A
44535202;13;32;3566;24;A
44535313;13;37;3036;22;A
44535761;13;39;3273;24;A
44536441;13;31;3978;24;A
44537575;13;33;3397;24;M
44538213;13;52;4781;24;A
44538794;13;50;9750;24;A
44538864;13;45;2116;24;A
44538937;13;84;8102;23;A
44539244;13;63;4030;22;A
44539639;13;30;1373;24;I
44539776;13;37;4271;24;A
44540697;13;42;6674;24;A
44540915;13;35;4598;24;M
44541059;13;74;2454;23;A
44541853;13;37;3564;24;A
44542150;13;96;550;23;A
44542522;13;39;4597;24;R
44543037;13;48;4551;85;M
44543805;13;46;125;24;I
44543945;13;34;1367;22;A
44544149;13;37;8747;24;I
44544195;13;72;7277;23;A
44544401;13;32;849;24;M
44545034;13;51;269;24;M
44545192;13;55;8180;24;A
44545902;13;37;2402;81;A
44546941;13;34;813;24;A
44547215;13;32;8165;24;M
44547698;13;30;4252;24;A
44548146;13;38;2750;24;M
44548209;13;30;4159;24;A
44548254;13;39;2108;24;A
44548269;4747;37;5777;24;I
44549254;13;40;9727;24;A
44549449;13;44;4566;24;A
44549788;13;31;8174;24;A
44550301;13;30;4161;24;A
44550631;13;41;6323;24;M
44550849;13;30;8172;24;A
44551137;6057;44;9534;24;I
44551755;13;49;4609;24;M
44552719;13;57;4914;24;A
44553262;13;60;1606;23;M
44553311;13;37;3705;24;A
44553331;13;36;231;24;A
44553996;13;45;4842;87;I
44554574;13;48;6182;24;A
44554710;13;47;864;24;I
44555135;13;49;1973;24;I
44555223;13;55;9515;24;M
44556462;13;38;2918;24;A
44556888;13;21;4159;25;A
44557064;13;48;6328;87;M
44557209;13;42;8669;24;I
44557658;13;54;5008;24;I
44558227;13;60;9754;23;A
44558592;13;29;3172;25;A
44560141;13;30;4143;24;A
44561876;13;53;3089;24;A
44562099;13;41;3536;81;A
44562784;13;53;881;83;M
44563390;13;61;9726;23;A
44563850;13;36;3182;24;M
44564163;13;46;3962;24;R
44564230;13;82;6836;23;M
44565901;6057;39;4598;81;A
44566999;13;32;6325;24;M
44567099;13;44;3235;24;M
44567436;8008;32;71;24;I
44567491;13;32;6313;24;A
44568110;13;40;6325;80;A
44568223;13;44;6924;22;A
44568302;13;33;3382;24;A
44568737;13;46;4607;24;R
44569434;13;40;9734;24;A
44569471;13;40;8196;24;A
44570502;13;83;8112;23;M
44571399;13;65;345;15;A
44571634;13;46;165;24;A
44571691;13;57;6678;24;A
44572759;13;18;3077;25;A
44573358;13;50;2981;24;A
44575366;13;50;1041;24;A
44575564;13;61;1045;23;A
44575726;13;46;4962;24;M
44575820;13;42;9026;22;A
44575865;13;44;3956;24;A
44578128;13;45;1503;24;A
44579499;13;41;2965;24;A
44581299;13;40;9773;80;A
44581710;13;62;578;23;I
44582547;13;76;844;23;A
44583831;13;56;4612;24;A
44584231;13;34;8679;22;A
44584367;13;37;6894;24;A
44584524;13;58;1037;24;A
44584951;13;36;8669;24;A
44585854;13;32;2773;22;A
44587080;13;35;7058;24;I
44587173;13;26;3955;22;A
44587332;13;58;199;22;A
44588437;13;41;786;24;A
44589597;13;28;3463;81;A
44589719;13;67;6333;23;A
44590687;13;50;541;24;M
44590819;13;47;1230;24;M
44591172;13;44;9796;22;A
44592031;13;50;4557;24;A
44592182;13;37;8180;24;A
44594188;13;34;3178;24;A
44594927;13;62;2441;23;A
44595514;13;57;5763;83;M
44595543;13;19;4131;25;A
44596535;13;36;5485;24;A
44596657;13;31;3196;24;M
44597418;13;36;3978;15;A
44597931;13;34;8739;22;A
44598354;13;52;3014;87;R
44598930;13;25;1756;25;I
44599094;13;36;3732;24;A
44599507;13;20;9313;25;A
44600498;13;24;7242;25;A
44602269;13;53;6533;24;A
44602956;13;41;2664;22;A
44603076;13;53;1682;24;A
44604206;13;41;233;24;A
44604654;13;46;4948;83;A
44605577;13;50;3154;24;A
44605924;13;47;5003;81;I
44605975;13;60;4609;23;M
44606498;13;55;4948;24;M
44607617;13;32;4592;24;M
44608766;13;35;8105;24;A
44609535;13;30;9791;24;I
44612427;13;53;1461;83;A
44612431;13;46;6317;24;M
44612471;13;29;6720;25;M
44612680;13;83;3131;23;A
44613404;13;41;395;24;R
44613665;13;47;566;24;A
44613805;13;56;4619;87;A
44614207;13;33;4598;24;A
44614325;13;32;8262;24;A
44614351;13;57;120;24;A
44614751;13;32;1017;24;M
44615074;13;37;1018;24;M
44615112;13;37;3962;24;A
44615952;13;25;9766;25;I
44615996;13;38;8725;24;M
44616653;13;35;1682;24;A
44616669;13;58;4962;24;A
44618000;4747;53;5777;24;A
44618547;13;26;886;25;A
44620848;13;31;819;24;A
44620862;13;39;1599;24;A
44621456;13;33;1376;22;A
44621495;13;42;6746;24;A
44622580;13;36;4597;24;A
44622930;13;41;4775;81;A
44623333;13;30;835;24;A
44623448;13;30;4842;24;A
44623608;13;48;8322;22;A
44624006;13;40;7747;22;A
44624306;13;33;3992;87;A
44624341;13;36;6569;83;A
44625287;13;31;238;24;A
44625875;13;49;4268;24;A
44626467;8008;32;9694;24;I
44626541;13;40;6319;24;A
44627146;13;53;1707;22;A
44628092;13;49;7032;14;A
44628731;13;49;3993;21;A
44631085;13;34;578;24;I
44631109;13;55;3958;24;M
44631452;13;32;8174;24;M
44632163;13;52;4209;81;A
44632761;13;19;4207;25;I
44632928;13;32;5291;24;M
44633773;13;31;3367;22;A
44633824;13;46;3494;15;A
44633868;13;65;6914;23;M
44635974;13;46;2786;24;A
44636056;13;25;7003;25;A
44636846;13;47;6717;24;A
44637786;13;48;4159;24;I
44638252;8008;31;71;24;I
44638778;13;42;8174;24;A
44640115;13;76;7062;23;A
44640595;13;54;2272;24;R
44640919;13;54;263;24;A
44641234;13;54;4585;24;A
44642208;13;89;5150;23;A
44642358;13;39;55;24;A
44642669;13;30;1889;24;M
44643046;13;61;4667;23;M
44643126;13;46;5870;85;A
44643245;13;39;8182;85;A
44644819;4747;35;5777;24;I
44645040;13;40;4159;14;A
44645366;13;40;9344;24;I
44645511;13;36;8589;24;M
44645562;13;34;945;81;A
44645898;13;33;1674;24;M
44646164;13;46;6010;24;A
44646761;13;18;6408;25;A
44646918;13;38;3366;24;A
44647224;13;28;2782;25;M
44647644;13;26;3054;25;A
44647776;13;49;231;24;A
44648773;13;32;3166;24;A
44648850;13;24;4216;25;A
44649395;13;32;3169;24;A
44649508;13;41;3318;24;A
44649588;13;45;8738;24;M
44649596;13;26;3564;25;A
44649744;13;29;4092;25;I
44649956;13;49;4035;24;A
44650804;13;46;1633;24;M
44650813;13;49;849;15;A
44651062;8008;23;8669;25;I
44651082;13;28;964;25;I
44651107;13;57;4508;24;A
44651190;13;89;3214;23;A
44651224;13;45;9791;24;A
44651726;13;35;5808;87;A
44652423;13;45;3435;24;A
44652835;13;30;1682;24;A
44653298;13;30;8727;25;A
44653642;13;37;4597;24;A
44654075;13;23;4259;25;A
44654577;13;62;8680;23;A
44654709;13;39;1684;81;A
44654890;13;48;9754;22;A
44656077;13;48;3955;24;M
44656103;13;53;9067;24;M
44658058;13;47;3074;24;A
44658163;13;35;4092;24;A
44658349;13;42;8683;24;R
44658559;13;45;9020;24;A
44659532;13;40;4598;24;I
44660328;13;61;3846;81;A
44660625;13;69;3540;23;M
44662482;13;48;9730;24;A
44663637;13;33;8738;24;A
44664106;13;42;257;24;M
44664256;13;40;736;24;I
44664261;13;38;8606;24;M
44664267;13;30;849;22;A
44664419;13;44;6874;24;M
44664670;13;63;8320;23;A
44665886;13;21;3611;25;A
44666224;13;41;4087;24;A
44666449;13;30;9754;25;A
44666884;13;35;3056;24;A
44666925;13;32;3852;24;M
44667209;13;38;3166;24;A
44667387;13;20;3454;25;I
44667442;13;44;3852;22;A
44668727;13;29;8361;25;A
44669300;13;35;3036;24;A
44669672;13;63;6549;83;R
44670286;8008;35;71;24;I
44672503;13;29;3852;25;A
44673483;13;48;7910;22;A
44673937;13;46;3275;24;A
44674021;13;29;4207;25;A
44674197;13;36;9726;24;A
44675165;8008;49;71;24;I
44677429;13;54;6296;24;A
44677501;13;36;257;81;A
44678235;13;39;4242;24;M
44678677;13;30;206;24;A
44678998;13;34;4609;24;A
44679034;13;24;959;25;I
44679265;13;62;4330;23;A
44679798;13;32;8682;24;M
44679864;13;28;6569;25;A
44682431;8008;28;71;25;I
44682893;13;29;3732;25;A
44684258;13;30;4609;24;M
44684664;13;50;7784;81;M
44685169;13;34;6419;24;M
44685200;13;30;206;24;M
44686358;13;49;7767;81;M
44686942;13;28;4592;25;A
44687391;13;25;4073;25;A
44687637;13;36;1274;24;A
44687771;13;35;6759;15;A
44688658;13;30;4619;24;M
44688673;13;42;9509;24;A
44689506;13;30;1834;83;M
44689881;13;56;9752;24;A
44690186;13;31;8322;15;A
44690245;13;26;7228;25;I
44690418;13;34;7911;24;A
44690506;13;41;4609;24;M
44691104;13;36;3056;24;A
44691240;58;30;2918;24;R
44691562;13;63;1889;23;A
44691677;13;65;3974;23;A
44693246;13;27;3419;25;A
44693931;13;25;3367;25;I
44694062;13;25;262;25;A
44695738;13;51;231;24;A
44698222;6057;26;8623;25;A
44698279;13;20;3488;25;A
44698646;13;30;6134;24;M
44699066;13;55;4072;24;M
44699168;4747;37;5777;24;A
44699454;13;26;9695;88;A
44699787;13;23;1828;25;A
44699867;13;33;8669;24;A
44700810;13;34;6955;24;A
44701241;13;34;7097;87;A
44701258;13;34;4557;24;A
44702191;13;35;5825;24;R
44702545;13;30;2120;25;A
44702770;13;28;9599;25;A
44703316;13;30;8727;24;A
44703353;13;31;7367;24;A
44703424;13;44;3924;24;I
44703838;13;32;880;24;A
44705458;13;61;236;23;A
44706213;13;28;3528;25;A
44706491;13;48;5611;24;A
44706509;13;43;9303;24;A
44707970;13;33;9305;24;A
44708088;8008;20;8101;22;I
44708286;13;39;9348;24;I
44708362;8008;33;236;24;I
44708526;13;37;2491;24;A
44708804;13;56;3523;24;A
44709371;13;49;205;24;A
44709636;13;32;6311;24;M
44709644;13;27;3561;25;M
44709964;13;45;2114;24;M
44710510;13;43;6282;24;R
44710827;13;44;6536;24;A
44710829;13;47;9795;24;M
44711057;13;55;1350;24;M
44711342;13;36;1045;24;A
44711407;13;33;3401;24;A
44711649;13;44;2607;24;A
44713182;13;40;6313;24;M
44713684;13;34;3367;24;A
44715676;13;39;4246;24;A
44715759;13;49;7909;83;A
44716837;13;38;231;24;M
44717659;13;42;7910;24;I
44717859;13;48;6534;22;A
44718369;13;44;807;24;A
44718566;13;29;9312;25;A
44718746;13;28;8023;25;A
44718957;13;60;8745;23;A
44720088;8008;41;9796;24;I
44720106;13;34;4614;87;M
44720420;13;28;9750;25;I
44721268;13;60;4962;23;A
44722024;13;31;3246;24;A
44722386;13;35;1022;24;M
44722569;13;83;1287;23;A
44722826;13;29;8671;25;A
44723622;13;46;508;24;I
44724005;4747;34;4780;21;A
44724016;13;36;6819;24;A
44724993;13;25;1412;25;A
44725056;13;35;1606;24;A
44725748;13;24;3366;25;I
44726288;16;36;2062;24;A
44726468;13;67;7113;23;M
44726683;13;45;4071;24;A
44728561;13;36;1828;24;A
44728959;13;30;4598;24;A
44729186;13;28;4388;25;A
44729528;13;31;6296;24;M
44730730;13;72;9796;23;A
44731041;13;24;4620;25;A
44731277;13;33;4246;24;A
44731735;6057;27;3488;25;A
44731874;13;51;8745;24;A
44732039;13;27;7393;25;A
44733358;13;48;867;24;M
44733510;13;27;3366;25;A
44733674;13;38;9020;24;A
44733906;13;43;3916;14;A
44733993;8008;84;1389;23;R
44734223;58;38;5959;24;R
44734481;13;72;5505;23;A
44736065;13;45;1135;24;A
44736389;13;30;9051;24;M
44736476;13;45;3095;24;A
44736979;13;30;4109;24;A
44737238;13;56;2179;24;A
44737571;13;64;3875;14;A
44737757;13;39;8612;24;A
44737950;13;47;4246;24;M
44738359;13;37;5640;24;A
44738807;13;42;257;85;A
44739055;13;32;2563;21;A
44739269;8008;29;71;25;I
44739409;8008;29;3385;25;I
44740634;13;27;3463;25;A
44741489;13;55;9034;24;A
44741742;13;60;231;14;A
44741901;13;35;459;24;A
44741974;13;36;1693;24;M
44743213;13;26;8102;25;A
44743557;8008;27;71;25;I
44743717;13;27;8191;25;A
44744418;13;40;2071;24;M
44744930;13;26;2114;25;A
44745182;13;29;3382;25;I
44745190;13;26;8191;25;A
44745383;13;26;3021;25;I
44746839;13;41;660;24;A
44747056;13;51;5210;21;A
44747435;13;20;815;25;A
44747898;13;28;3978;80;A
44748354;13;27;3924;25;A
44749072;13;35;3299;24;A
44749154;13;42;257;24;A
44750977;13;73;104;14;A
44752224;13;28;819;25;M
44752960;13;22;3090;25;A
44753216;13;46;8732;24;A
44753627;13;60;2838;89;M
44754142;13;29;3977;25;R
44754654;8008;26;71;25;I
44754787;13;26;8109;25;A
44755379;13;25;3172;25;R
44755442;13;25;4762;25;A
44756727;13;25;8196;25;I
44756959;13;33;3366;24;A
44757132;13;76;395;23;A
44757455;13;40;2933;24;A
44757460;13;32;9303;24;M
44757513;13;32;2570;24;A
44757668;13;27;2272;25;M
44757731;13;32;3325;24;M
44758092;13;43;6315;24;M
44758476;13;26;3916;25;A
44758519;13;34;204;24;A
44759121;13;65;8165;21;A
44759135;13;58;3314;24;A
44759751;13;90;1682;23;A
44760381;13;64;4914;23;A
44760497;13;28;8327;25;A
44761737;13;79;4087;23;M
44761876;13;34;3196;24;M
44762099;13;49;8682;24;A
44763779;13;46;2811;24;A
44764402;16;49;2062;24;A
44766171;13;59;7910;23;A
44766422;13;35;7513;24;A
44766581;13;30;6313;24;M
44766617;13;57;4618;24;A
44767075;13;35;4159;81;M
44767384;13;77;6717;23;M
44767507;13;28;3073;25;I
44767600;13;36;6313;24;A
44768896;13;34;299;24;A
44769216;13;39;2659;83;A
44769504;13;53;8104;24;M
44769628;13;59;3968;23;M
44769683;13;21;104;25;A
44770915;13;43;6404;24;A
44772066;13;72;6313;14;A
44772238;13;34;3413;24;A
44772474;13;34;2898;24;M
44772679;13;45;576;24;I
44772755;13;36;563;24;A
44773282;13;47;1287;24;A
44773448;13;53;6404;24;A
44774261;13;36;4620;24;M
44774906;13;26;4268;25;A
44775393;13;43;481;22;A
44775421;13;39;3178;24;A
44775456;13;78;6686;22;A
44777132;13;55;9599;22;A
44777332;13;55;4611;24;A
